chrom	start	end	strand	nb_ccr	circ_rna_name	exons_id_start	exons_id_end	transcript_id_start	transcript_id_end	gene_id_start	gene_id_end	intron_name	start_i	end_i	gene_id_i	exon_id_i	exon_id_ife	exons_start_end_ife	gene_id_ife
12	60353451	60376920	-	46	circRNA_5897	ENSSSCE00000157554_3_c_-	ENSSSCE00000157545_5_c_-	ENSSSCT00000019644	ENSSSCT00000019644	ENSSSCG00000018049	ENSSSCG00000018049								
12	60353451	60376568	-	6	circRNA_14766	ENSSSCE00000157554_3_c_-	ENSSSCE00000157546_5_c_-,ENSSSCE00000294206_5_c_-	ENSSSCT00000019644	ENSSSCT00000019644,ENSSSCT00000061151	ENSSSCG00000018049	ENSSSCG00000018049,ENSSSCG00000018049								
12	60361137	60376920	-	146	circRNA_2742	ENSSSCE00000270053_3_c_-	ENSSSCE00000157545_5_c_-	ENSSSCT00000019644	ENSSSCT00000019644	ENSSSCG00000018049	ENSSSCG00000018049								
12	60361137	60376568	-	41	circRNA_6501	ENSSSCE00000270053_3_c_-	ENSSSCE00000157546_5_c_-,ENSSSCE00000294206_5_c_-	ENSSSCT00000019644	ENSSSCT00000019644,ENSSSCT00000061151	ENSSSCG00000018049	ENSSSCG00000018049,ENSSSCG00000018049								
12	60366857	60376920	-	685	circRNA_1272	ENSSSCE00000240018_3_c_-	ENSSSCE00000157545_5_c_-	ENSSSCT00000019644	ENSSSCT00000019644	ENSSSCG00000018049	ENSSSCG00000018049								
12	60366857	60373400	-	21	circRNA_3050	ENSSSCE00000240018_3_c_-	ENSSSCE00000157548_5_c_-	ENSSSCT00000019644	ENSSSCT00000019644	ENSSSCG00000018049	ENSSSCG00000018049								
12	60366857	60376568	-	35	circRNA_4932	ENSSSCE00000240018_3_c_-	ENSSSCE00000157546_5_c_-,ENSSSCE00000294206_5_c_-	ENSSSCT00000019644	ENSSSCT00000019644,ENSSSCT00000061151	ENSSSCG00000018049	ENSSSCG00000018049,ENSSSCG00000018049								
12	60366857	60370222	-	6	circRNA_16256	ENSSSCE00000240018_3_c_-	ENSSSCE00000157549_5_c_-,ENSSSCE00000386772_5_c_-	ENSSSCT00000019644	ENSSSCT00000019644,ENSSSCT00000061151	ENSSSCG00000018049	ENSSSCG00000018049,ENSSSCG00000018049								
12	60370049	60376920	-	54	circRNA_1694	ENSSSCE00000157549_3_c_-,ENSSSCE00000386772_3_c_-	ENSSSCE00000157545_5_c_-	ENSSSCT00000019644,ENSSSCT00000061151	ENSSSCT00000019644	ENSSSCG00000018049,ENSSSCG00000018049	ENSSSCG00000018049								
12	60373333	60376920	-	107	circRNA_4806	ENSSSCE00000157548_3_c_-	ENSSSCE00000157545_5_c_-	ENSSSCT00000019644	ENSSSCT00000019644	ENSSSCG00000018049	ENSSSCG00000018049								
12	60375324	60376920	-	21	circRNA_7593	ENSSSCE00000157547_3_c_-,ENSSSCE00000419073_3_c_-	ENSSSCE00000157545_5_c_-	ENSSSCT00000019644,ENSSSCT00000061151	ENSSSCT00000019644	ENSSSCG00000018049,ENSSSCG00000018049	ENSSSCG00000018049								
12	60376418	60376920	-	41	circRNA_5928	ENSSSCE00000408362_3_c_-,ENSSSCE00000157546_3_c_-,ENSSSCE00000294206_3_c_-	ENSSSCE00000157545_5_c_-	ENSSSCT00000053536,ENSSSCT00000019644,ENSSSCT00000061151	ENSSSCT00000019644	ENSSSCG00000018049,ENSSSCG00000018049,ENSSSCG00000018049	ENSSSCG00000018049								
12	61035350	61039606	+	5	circRNA_15853	ENSSSCE00000470950_5_c_+,ENSSSCE00000320662_5_c_+	ENSSSCE00000447690_3_c_+,ENSSSCE00000313570_3_c_+	ENSSSCT00000054532,ENSSSCT00000057344	ENSSSCT00000054532,ENSSSCT00000057344	ENSSSCG00000018051,ENSSSCG00000038715	ENSSSCG00000018051,ENSSSCG00000038715								
13	1198117	1244284	-	6	circRNA_14814	ENSSSCE00000380946_3_c_-	ENSSSCE00000337482_5_c_-	ENSSSCT00000012244	ENSSSCT00000012244	ENSSSCG00000011181	ENSSSCG00000011181								
13	1351116	1385608	-	9	circRNA_14298	ENSSSCE00000307122_3_c_-	ENSSSCE00000352514_5_c_-	ENSSSCT00000012244	ENSSSCT00000012244	ENSSSCG00000011181	ENSSSCG00000011181								
13	1464114	1467192	-	66	circRNA_3460	ENSSSCE00000098305_3_c_-	ENSSSCE00000098302_5_c_-	ENSSSCT00000012246	ENSSSCT00000012246	ENSSSCG00000011183	ENSSSCG00000011183								
13	1484097	1507622	-	19	circRNA_10496	ENSSSCE00000098296_3_c_-	ENSSSCE00000098290_5_c_-,ENSSSCE00000469513_5_c_-	ENSSSCT00000012246	ENSSSCT00000091541,ENSSSCT00000012246	ENSSSCG00000011183	ENSSSCG00000011183,ENSSSCG00000011183								
13	1489279	1507622	-	18	circRNA_11857	ENSSSCE00000098295_3_c_-	ENSSSCE00000098290_5_c_-,ENSSSCE00000469513_5_c_-	ENSSSCT00000012246	ENSSSCT00000091541,ENSSSCT00000012246	ENSSSCG00000011183	ENSSSCG00000011183,ENSSSCG00000011183								
13	1489279	1494886	-	9	circRNA_15634	ENSSSCE00000098295_3_c_-	ENSSSCE00000098291_5_c_-	ENSSSCT00000012246	ENSSSCT00000012246	ENSSSCG00000011183	ENSSSCG00000011183								
13	1510569	1530386	-	5	circRNA_8976	ENSSSCE00000098289_3_c_-	ENSSSCE00000098285_5_c_-	ENSSSCT00000012246	ENSSSCT00000012246	ENSSSCG00000011183	ENSSSCG00000011183								
13	1529652	1540269	-	17	circRNA_11088	ENSSSCE00000098286_3_c_-	ENSSSCE00000098281_5_c_-,ENSSSCE00000394483_5_c_-	ENSSSCT00000012246	ENSSSCT00000012246,ENSSSCT00000089895	ENSSSCG00000011183	ENSSSCG00000011183,ENSSSCG00000011183								
13	2455228	2466993	+	16	circRNA_5497	ENSSSCE00000172792_5_c_+	ENSSSCE00000198040_3_c_+	ENSSSCT00000022738	ENSSSCT00000022738	ENSSSCG00000030697	ENSSSCG00000030697								
13	2799778	2808113	-	8	circRNA_5051	ENSSSCE00000098429_3_c_-	ENSSSCE00000098423_5_c_-,ENSSSCE00000473271_5_c_-	ENSSSCT00000012257	ENSSSCT00000012257,ENSSSCT00000076462	ENSSSCG00000011192	ENSSSCG00000011192,ENSSSCG00000011192								
13	2799778	2828036	-	5	circRNA_8511	ENSSSCE00000098429_3_c_-	ENSSSCE00000098420_5_c_-,ENSSSCE00000421049_5_c_-	ENSSSCT00000012257	ENSSSCT00000012257,ENSSSCT00000076462	ENSSSCG00000011192	ENSSSCG00000011192,ENSSSCG00000011192								
13	2799778	2816507	-	5	circRNA_10472	ENSSSCE00000098429_3_c_-	ENSSSCE00000098421_5_c_-,ENSSSCE00000413219_5_c_-	ENSSSCT00000012257	ENSSSCT00000012257,ENSSSCT00000076462	ENSSSCG00000011192	ENSSSCG00000011192,ENSSSCG00000011192								
13	2806686	2816507	-	37	circRNA_8053	ENSSSCE00000098424_3_c_-,ENSSSCE00000398069_3_c_-	ENSSSCE00000098421_5_c_-,ENSSSCE00000413219_5_c_-	ENSSSCT00000012257,ENSSSCT00000076462	ENSSSCT00000012257,ENSSSCT00000076462	ENSSSCG00000011192,ENSSSCG00000011192	ENSSSCG00000011192,ENSSSCG00000011192								
13	2931437	2933716	-	8	circRNA_2496	ENSSSCE00000098461_3_c_-	ENSSSCE00000098457_5_c_-	ENSSSCT00000012259	ENSSSCT00000012259	ENSSSCG00000011194	ENSSSCG00000011194								
13	2931437	2938980	-	11	circRNA_7642	ENSSSCE00000098461_3_c_-	ENSSSCE00000396405_5_c_-,ENSSSCE00000098456_5_c_-	ENSSSCT00000012259	ENSSSCT00000080460,ENSSSCT00000012259	ENSSSCG00000011194	ENSSSCG00000011194,ENSSSCG00000011194								
13	2933455	2943437	-	5	circRNA_11347	ENSSSCE00000098458_3_c_-	ENSSSCE00000098453_5_c_-	ENSSSCT00000012259	ENSSSCT00000012259	ENSSSCG00000011194	ENSSSCG00000011194								
13	2933455	2938980	-	5	circRNA_14595	ENSSSCE00000098458_3_c_-	ENSSSCE00000396405_5_c_-,ENSSSCE00000098456_5_c_-	ENSSSCT00000012259	ENSSSCT00000080460,ENSSSCT00000012259	ENSSSCG00000011194	ENSSSCG00000011194,ENSSSCG00000011194								
13	2940057	2964480	-	17	circRNA_6179	ENSSSCE00000098455_3_c_-	ENSSSCE00000098445_5_c_-	ENSSSCT00000012259	ENSSSCT00000012259	ENSSSCG00000011194	ENSSSCG00000011194								
13	2943235	2943437	-	23	circRNA_7410	ENSSSCE00000098453_3_c_-	ENSSSCE00000098453_5_c_-	ENSSSCT00000012259	ENSSSCT00000012259	ENSSSCG00000011194	ENSSSCG00000011194						ENSSSCE00000098453,ENSSSCE00000098453,ENSSSCE00000098453,ENSSSCE00000098453,ENSSSCE00000098453,ENSSSCE00000098453,ENSSSCE00000098453,ENSSSCE00000098453	2943235_2943437,2943235_2943437,2943235_2943437,2943235_2943437,2943235_2943437,2943235_2943437,2943235_2943437,2943235_2943437	ENSSSCG00000011194_-_c,ENSSSCG00000011194_-_c,ENSSSCG00000011194_-_c,ENSSSCG00000011194_-_c,ENSSSCG00000011194_-_c,ENSSSCG00000011194_-_c,ENSSSCG00000011194_-_c,ENSSSCG00000011194_-_c
13	2943235	2964480	-	5	circRNA_14214	ENSSSCE00000098453_3_c_-	ENSSSCE00000098445_5_c_-	ENSSSCT00000012259	ENSSSCT00000012259	ENSSSCG00000011194	ENSSSCG00000011194								
13	2946772	2964480	-	21	circRNA_1774	ENSSSCE00000098452_3_c_-	ENSSSCE00000098445_5_c_-	ENSSSCT00000012259	ENSSSCT00000012259	ENSSSCG00000011194	ENSSSCG00000011194								
13	2955958	2964480	-	32	circRNA_10228	ENSSSCE00000098449_3_c_-	ENSSSCE00000098445_5_c_-	ENSSSCT00000012259	ENSSSCT00000012259	ENSSSCG00000011194	ENSSSCG00000011194								
13	2958760	2964480	-	5	circRNA_17076	ENSSSCE00000098448_3_c_-	ENSSSCE00000098445_5_c_-	ENSSSCT00000012259	ENSSSCT00000012259	ENSSSCG00000011194	ENSSSCG00000011194								
13	2960602	2964480	-	34	circRNA_7319	ENSSSCE00000098447_3_c_-	ENSSSCE00000098445_5_c_-	ENSSSCT00000012259	ENSSSCT00000012259	ENSSSCG00000011194	ENSSSCG00000011194								
13	2963547	2988731	-	6	circRNA_7272	ENSSSCE00000098446_3_c_-	ENSSSCE00000098439_5_c_-	ENSSSCT00000012259	ENSSSCT00000040406	ENSSSCG00000011194	ENSSSCG00000011194								
13	2970767	2988731	-	5	circRNA_6903	ENSSSCE00000098443_3_c_-	ENSSSCE00000098439_5_c_-	ENSSSCT00000012259	ENSSSCT00000040406	ENSSSCG00000011194	ENSSSCG00000011194								
13	2981755	2983349	-	17	circRNA_7544	ENSSSCE00000098441_3_c_-	ENSSSCE00000098440_5_c_-	ENSSSCT00000012259	ENSSSCT00000012259	ENSSSCG00000011194	ENSSSCG00000011194								
13	3404651	3426092	+	21	circRNA_3806	ENSSSCE00000098480_5_c_+,ENSSSCE00000297809_5_c_+	ENSSSCE00000098483_3_c_+	ENSSSCT00000012262,ENSSSCT00000063662	ENSSSCT00000012262	ENSSSCG00000011197,ENSSSCG00000011197	ENSSSCG00000011197								
13	3404651	3405113	+	12	circRNA_4885	ENSSSCE00000098480_5_c_+,ENSSSCE00000297809_5_c_+	ENSSSCE00000098481_3_c_+	ENSSSCT00000012262,ENSSSCT00000063662	ENSSSCT00000012262	ENSSSCG00000011197,ENSSSCG00000011197	ENSSSCG00000011197								
13	3767868	3776147	-	15	circRNA_6979	ENSSSCE00000222821_3_c_-	ENSSSCE00000240811_5_c_-	ENSSSCT00000022390	ENSSSCT00000078185	ENSSSCG00000030671	ENSSSCG00000030671								
13	3770033	3774741	-	8	circRNA_7610	ENSSSCE00000163018_3_c_-	ENSSSCE00000230370_5_c_-	ENSSSCT00000022390	ENSSSCT00000022390	ENSSSCG00000030671	ENSSSCG00000030671								
13	3773700	3773993	-	5	circRNA_3235	ENSSSCE00000208866_3_c_-	ENSSSCE00000211238_5_c_-	ENSSSCT00000022390	ENSSSCT00000022390	ENSSSCG00000030671	ENSSSCG00000030671								
13	3773700	3774741	-	14	circRNA_4514	ENSSSCE00000208866_3_c_-	ENSSSCE00000230370_5_c_-	ENSSSCT00000022390	ENSSSCT00000022390	ENSSSCG00000030671	ENSSSCG00000030671								
13	4253499	4294165	-	14	circRNA_13324	ENSSSCE00000240244_3_c_-	ENSSSCE00000343161_5_c_-	ENSSSCT00000012264	ENSSSCT00000012264	ENSSSCG00000011199	ENSSSCG00000011199								
13	4407149	4414280	-	27	circRNA_148	ENSSSCE00000098500_3_c_-	ENSSSCE00000098497_5_c_-	ENSSSCT00000012264	ENSSSCT00000012264	ENSSSCG00000011199	ENSSSCG00000011199								
13	4407149	4444150	-	22	circRNA_3268	ENSSSCE00000098500_3_c_-	ENSSSCE00000098504_5_c_-	ENSSSCT00000012264	ENSSSCT00000012264	ENSSSCG00000011199	ENSSSCG00000011199								
13	4407149	4422493	-	7	circRNA_8253	ENSSSCE00000098500_3_c_-	ENSSSCE00000098496_5_c_-	ENSSSCT00000012264	ENSSSCT00000012264	ENSSSCG00000011199	ENSSSCG00000011199								
13	4422390	4462661	-	11	circRNA_1107	ENSSSCE00000098496_3_c_-	ENSSSCE00000098503_5_c_-	ENSSSCT00000012264	ENSSSCT00000012264	ENSSSCG00000011199	ENSSSCG00000011199								
13	4422390	4444150	-	19	circRNA_4890	ENSSSCE00000098496_3_c_-	ENSSSCE00000098504_5_c_-	ENSSSCT00000012264	ENSSSCT00000012264	ENSSSCG00000011199	ENSSSCG00000011199								
13	4440582	4444150	-	16	circRNA_6728	ENSSSCE00000098495_3_c_-	ENSSSCE00000098504_5_c_-	ENSSSCT00000012264	ENSSSCT00000012264	ENSSSCG00000011199	ENSSSCG00000011199								
13	4440582	4462661	-	9	circRNA_15326	ENSSSCE00000098495_3_c_-	ENSSSCE00000098503_5_c_-	ENSSSCT00000012264	ENSSSCT00000012264	ENSSSCG00000011199	ENSSSCG00000011199								
13	6868344	6879493	-	11	circRNA_14937	ENSSSCE00000098559_3_c_-	ENSSSCE00000098555_5_c_-	ENSSSCT00000012271	ENSSSCT00000012271	ENSSSCG00000011205	ENSSSCG00000011205								
13	6872750	6879493	-	6	circRNA_17371	ENSSSCE00000098558_3_c_-	ENSSSCE00000098555_5_c_-	ENSSSCT00000012271	ENSSSCT00000012271	ENSSSCG00000011205	ENSSSCG00000011205								
13	6908886	6909142	+	8	circRNA_9870	ENSSSCE00000186597_5_c_+	ENSSSCE00000186597_3_c_+	ENSSSCT00000045035	ENSSSCT00000045035	ENSSSCG00000037653	ENSSSCG00000037653						ENSSSCE00000186597	6908886_6909142	ENSSSCG00000037653_+_c
13	6930899	6933794	+	11	circRNA_13322	ENSSSCE00000173445_5_c_+	ENSSSCE00000283699_3_c_+	ENSSSCT00000045035	ENSSSCT00000045035	ENSSSCG00000037653	ENSSSCG00000037653								
13	12542441	12548099	-	7	circRNA_16617	ENSSSCE00000098609_3_c_-	ENSSSCE00000098606_5_c_-	ENSSSCT00000012279	ENSSSCT00000012279	ENSSSCG00000011213	ENSSSCG00000011213								
13	12618118	12633500	-	5	circRNA_15225	ENSSSCE00000098647_3_c_-	ENSSSCE00000098644_5_c_-	ENSSSCT00000012280	ENSSSCT00000012280	ENSSSCG00000011214	ENSSSCG00000011214								
13	12631991	12635895	-	5	circRNA_12880	ENSSSCE00000098645_3_c_-	ENSSSCE00000098643_5_c_-	ENSSSCT00000012280	ENSSSCT00000012280	ENSSSCG00000011214	ENSSSCG00000011214								
13	13757506	13774604	-	5	circRNA_13848	ENSSSCE00000098688_3_c_-	ENSSSCE00000098685_5_c_-	ENSSSCT00000012283	ENSSSCT00000012283	ENSSSCG00000011217	ENSSSCG00000011217								
13	13882611	13895437	-	21	circRNA_2101	ENSSSCE00000098656_3_c_-	ENSSSCE00000098654_5_c_-	ENSSSCT00000012283	ENSSSCT00000012283	ENSSSCG00000011217	ENSSSCG00000011217								
13	13882611	13911780	-	8	circRNA_13912	ENSSSCE00000098656_3_c_-	ENSSSCE00000098652_5_c_-,ENSSSCE00000467963_5_c_-	ENSSSCT00000012283	ENSSSCT00000012283,ENSSSCT00000081034	ENSSSCG00000011217	ENSSSCG00000011217,ENSSSCG00000011217								
13	13911329	13911780	-	7	circRNA_12440	ENSSSCE00000098653_3_c_-,ENSSSCE00000413167_3_c_-	ENSSSCE00000098652_5_c_-,ENSSSCE00000467963_5_c_-	ENSSSCT00000012283,ENSSSCT00000081034	ENSSSCT00000012283,ENSSSCT00000081034	ENSSSCG00000011217,ENSSSCG00000011217	ENSSSCG00000011217,ENSSSCG00000011217								
13	13947111	13948652	-	5	circRNA_16696	ENSSSCE00000098712_3_c_-	ENSSSCE00000098711_5_c_-	ENSSSCT00000012285	ENSSSCT00000012285	ENSSSCG00000011218	ENSSSCG00000011218								
13	13968980	13979086	-	5	circRNA_11687	ENSSSCE00000098702_3_c_-	ENSSSCE00000098698_5_c_-	ENSSSCT00000012285	ENSSSCT00000012285	ENSSSCG00000011218	ENSSSCG00000011218								
13	13972825	13979086	-	9	circRNA_6774	ENSSSCE00000098701_3_c_-	ENSSSCE00000098698_5_c_-	ENSSSCT00000050099	ENSSSCT00000012285	ENSSSCG00000011218	ENSSSCG00000011218								
13	13976594	13987364	-	5	circRNA_15673	ENSSSCE00000098699_3_c_-	ENSSSCE00000098696_5_c_-,ENSSSCE00000283794_5_c_-	ENSSSCT00000012285	ENSSSCT00000050099,ENSSSCT00000012285	ENSSSCG00000011218	ENSSSCG00000011218,ENSSSCG00000011218								
13	13987175	14004211	-	7	circRNA_13281	ENSSSCE00000098696_3_c_-	ENSSSCE00000098692_5_c_-	ENSSSCT00000050099	ENSSSCT00000012285	ENSSSCG00000011218	ENSSSCG00000011218								
13	14768051	14774242	-	15	circRNA_13729	ENSSSCE00000098724_3_c_-	ENSSSCE00000178086_5_c_-	ENSSSCT00000030647	ENSSSCT00000030647	ENSSSCG00000028258	ENSSSCG00000028258								
13	14841305	14877553	+	188	circRNA_894	ENSSSCE00000273609_5_c_+	ENSSSCE00000280512_3_c_+	ENSSSCT00000064782	ENSSSCT00000064782	ENSSSCG00000038376	ENSSSCG00000038376								
13	14841305	14851051	+	61	circRNA_3267	ENSSSCE00000273609_5_c_+	ENSSSCE00000363659_3_c_+	ENSSSCT00000064782	ENSSSCT00000064782	ENSSSCG00000038376	ENSSSCG00000038376								
13	14841305	14893262	+	9	circRNA_3878	ENSSSCE00000273609_5_c_+	ENSSSCE00000301508_3_c_+	ENSSSCT00000064782	ENSSSCT00000064782	ENSSSCG00000038376	ENSSSCG00000038376								
13	14841305	14911878	+	6	circRNA_16981	ENSSSCE00000273609_5_c_+	ENSSSCE00000335793_3_c_+	ENSSSCT00000064782	ENSSSCT00000064782	ENSSSCG00000038376	ENSSSCG00000038376								
13	14909713	14922337	+	6	circRNA_7446	ENSSSCE00000329829_5_c_+	ENSSSCE00000310582_3_c_+	ENSSSCT00000064782	ENSSSCT00000064782	ENSSSCG00000038376	ENSSSCG00000038376								
13	16304441	16342479	+	74	circRNA_5357	ENSSSCE00000098737_5_c_+	ENSSSCE00000098740_3_c_+	ENSSSCT00000012289	ENSSSCT00000012289	ENSSSCG00000036381	ENSSSCG00000036381								
13	16304441	16391438	+	7	circRNA_10949	ENSSSCE00000098737_5_c_+	ENSSSCE00000227191_3_c_+	ENSSSCT00000012289	ENSSSCT00000012289	ENSSSCG00000036381	ENSSSCG00000036381								
13	16940724	16960769	-	53	circRNA_3084	ENSSSCE00000340891_3_c_-	ENSSSCE00000335081_5_c_-	ENSSSCT00000012291	ENSSSCT00000012291	ENSSSCG00000038607	ENSSSCG00000038607								
13	16940724	17013188	-	5	circRNA_14817	ENSSSCE00000340891_3_c_-	ENSSSCE00000098746_5_c_-	ENSSSCT00000012291	ENSSSCT00000012291	ENSSSCG00000038607	ENSSSCG00000038607								
13	17017301	17088925	-	7	circRNA_9069	ENSSSCE00000284853_3_c_-	ENSSSCE00000447336_5_c_-	ENSSSCT00000012291	ENSSSCT00000012291	ENSSSCG00000038607	ENSSSCG00000038607								
13	17582875	17602712	+	50	circRNA_471	ENSSSCE00000098766_5_c_+	ENSSSCE00000098769_3_c_+	ENSSSCT00000012296	ENSSSCT00000012296	ENSSSCG00000011229	ENSSSCG00000011229								
13	17582875	17587193	+	139	circRNA_1257	ENSSSCE00000098766_5_c_+	ENSSSCE00000098767_3_c_+,ENSSSCE00000384267_3_c_+	ENSSSCT00000012296	ENSSSCT00000012296,ENSSSCT00000091259	ENSSSCG00000011229	ENSSSCG00000011229,ENSSSCG00000011229								
13	17612079	17618646	+	25	circRNA_9551	ENSSSCE00000098770_5_c_+	ENSSSCE00000098773_3_c_+	ENSSSCT00000012296	ENSSSCT00000012296	ENSSSCG00000011229	ENSSSCG00000011229								
13	17612079	17624635	+	18	circRNA_15593	ENSSSCE00000098770_5_c_+	ENSSSCE00000098776_3_c_+	ENSSSCT00000012296	ENSSSCT00000012296	ENSSSCG00000011229	ENSSSCG00000011229								
13	18518411	18529971	-	5	circRNA_13777	ENSSSCE00000098800_3_c_-	ENSSSCE00000269150_5_c_-	ENSSSCT00000012300	ENSSSCT00000012300	ENSSSCG00000011233	ENSSSCG00000011233								
13	18526604	18529971	-	11	circRNA_15144	ENSSSCE00000098797_3_c_-	ENSSSCE00000269150_5_c_-	ENSSSCT00000012300	ENSSSCT00000012300	ENSSSCG00000011233	ENSSSCG00000011233								
13	18670724	18676623	+	36	circRNA_1827	ENSSSCE00000207710_5_c_+	ENSSSCE00000229073_3_c_+	ENSSSCT00000038047	ENSSSCT00000038047	ENSSSCG00000032220	ENSSSCG00000032220								
13	18670724	18680602	+	5	circRNA_13824	ENSSSCE00000207710_5_c_+	ENSSSCE00000213197_3_c_+	ENSSSCT00000038047	ENSSSCT00000038047	ENSSSCG00000032220	ENSSSCG00000032220								
13	19157208	19170984	+	6	circRNA_17835	ENSSSCE00000315387_5_c_+	ENSSSCE00000278139_3_c_+	ENSSSCT00000055129	ENSSSCT00000038500	ENSSSCG00000039802	ENSSSCG00000039802								
13	19228139	19251022	-	8	circRNA_15902	ENSSSCE00000098815_3_c_-	ENSSSCE00000098810_5_c_-	ENSSSCT00000012302	ENSSSCT00000012302	ENSSSCG00000011235	ENSSSCG00000011235								
13	19310573	19311005	-	5	circRNA_17289	ENSSSCE00000098864_3_c_-	ENSSSCE00000098863_5_c_-	ENSSSCT00000012303	ENSSSCT00000012303	ENSSSCG00000011236	ENSSSCG00000011236								
13	19365223	19383578	-	5	circRNA_8421	ENSSSCE00000375393_3_c_-	ENSSSCE00000385423_5_c_-	ENSSSCT00000012303	ENSSSCT00000012303	ENSSSCG00000011236	ENSSSCG00000011236								
13	19376545	19383578	-	5	circRNA_12908	ENSSSCE00000291336_3_c_-	ENSSSCE00000385423_5_c_-	ENSSSCT00000012303	ENSSSCT00000012303	ENSSSCG00000011236	ENSSSCG00000011236								
13	19376545	19377740	-	6	circRNA_13329	ENSSSCE00000291336_3_c_-	ENSSSCE00000310423_5_c_-	ENSSSCT00000012303	ENSSSCT00000012303	ENSSSCG00000011236	ENSSSCG00000011236								
13	19401275	19405826	-	10	circRNA_9176	ENSSSCE00000310856_3_c_-	ENSSSCE00000331560_5_c_-	ENSSSCT00000012303	ENSSSCT00000012303	ENSSSCG00000011236	ENSSSCG00000011236								
13	19411773	19425923	-	7	circRNA_15954	ENSSSCE00000331517_3_c_-	ENSSSCE00000370459_5_c_-	ENSSSCT00000012303	ENSSSCT00000012303	ENSSSCG00000011236	ENSSSCG00000011236								
13	19411773	19415099	-	6	circRNA_16749	ENSSSCE00000331517_3_c_-	ENSSSCE00000379547_5_c_-	ENSSSCT00000012303	ENSSSCT00000012303	ENSSSCG00000011236	ENSSSCG00000011236								
13	19423240	19445381	-	6	circRNA_14401	ENSSSCE00000351212_3_c_-	ENSSSCE00000278142_5_c_-	ENSSSCT00000012303	ENSSSCT00000012303	ENSSSCG00000011236	ENSSSCG00000011236								
13	19445234	19483077	-	6	circRNA_10994	ENSSSCE00000278142_3_c_-	ENSSSCE00000362264_5_c_-	ENSSSCT00000012303	ENSSSCT00000012303	ENSSSCG00000011236	ENSSSCG00000011236								
13	19482979	19498912	-	8	circRNA_8275	ENSSSCE00000362264_3_c_-	ENSSSCE00000299515_5_c_-	ENSSSCT00000012303	ENSSSCT00000012303	ENSSSCG00000011236	ENSSSCG00000011236								
13	19606760	19620366	+	7	circRNA_11752	ENSSSCE00000320776_5_c_+,ENSSSCE00000341155_5_c_+	ENSSSCE00000316557_3_c_+,ENSSSCE00000098869_3_c_+	ENSSSCT00000012304,ENSSSCT00000043902	ENSSSCT00000043902,ENSSSCT00000012304	ENSSSCG00000011237,ENSSSCG00000011237	ENSSSCG00000011237,ENSSSCG00000011237								
13	19648664	19650634	+	13	circRNA_3098	ENSSSCE00000098875_5_c_+	ENSSSCE00000098877_3_c_+	ENSSSCT00000012304	ENSSSCT00000012304	ENSSSCG00000011237	ENSSSCG00000011237								
13	21762719	21781212	+	10	circRNA_4526	ENSSSCE00000163499_5_c_+	ENSSSCE00000242147_3_c_+	ENSSSCT00000030165	ENSSSCT00000030165	ENSSSCG00000027738	ENSSSCG00000027738								
13	21819107	21838494	-	13	circRNA_6470	ENSSSCE00000234444_3_c_-	ENSSSCE00000311069_5_c_-	ENSSSCT00000027443	ENSSSCT00000027443	ENSSSCG00000024222	ENSSSCG00000024222								
13	21829651	21838494	-	19	circRNA_1818	ENSSSCE00000190927_3_c_-	ENSSSCE00000311069_5_c_-	ENSSSCT00000027443	ENSSSCT00000027443	ENSSSCG00000024222	ENSSSCG00000024222								
13	22318658	22335113	+	6	circRNA_15121	ENSSSCE00000214925_5_c_+,ENSSSCE00000397074_5_c_+	ENSSSCE00000311818_3_c_+	ENSSSCT00000012312,ENSSSCT00000072364	ENSSSCT00000012312	ENSSSCG00000011245,ENSSSCG00000011245	ENSSSCG00000011245								
13	22379085	22397150	+	6	circRNA_11035	ENSSSCE00000098942_5_c_+	ENSSSCE00000098945_3_c_+	ENSSSCT00000012312	ENSSSCT00000012312	ENSSSCG00000011245	ENSSSCG00000011245								
13	22902868	22906521	+	6	circRNA_17589	ENSSSCE00000098967_5_c_+	ENSSSCE00000098970_3_c_+	ENSSSCT00000012316	ENSSSCT00000012316	ENSSSCG00000011249	ENSSSCG00000011249								
13	23039893	23076853	+	6	circRNA_927	ENSSSCE00000099020_5_c_+	ENSSSCE00000099024_3_c_+	ENSSSCT00000012320	ENSSSCT00000012320	ENSSSCG00000011253	ENSSSCG00000011253								
13	23039893	23057163	+	54	circRNA_2918	ENSSSCE00000099020_5_c_+	ENSSSCE00000099022_3_c_+	ENSSSCT00000012320	ENSSSCT00000012320	ENSSSCG00000011253	ENSSSCG00000011253								
13	23046451	23076853	+	9	circRNA_17067	ENSSSCE00000099021_5_c_+	ENSSSCE00000099024_3_c_+	ENSSSCT00000012320	ENSSSCT00000012320	ENSSSCG00000011253	ENSSSCG00000011253								
13	23072608	23085757	+	8	circRNA_6763	ENSSSCE00000099023_5_c_+	ENSSSCE00000099028_3_c_+	ENSSSCT00000012320	ENSSSCT00000012320	ENSSSCG00000011253	ENSSSCG00000011253								
13	23628239	23630748	-	10	circRNA_4947	ENSSSCE00000309312_3_c_-	ENSSSCE00000350013_5_c_-	ENSSSCT00000023912	ENSSSCT00000023912	ENSSSCG00000029419	ENSSSCG00000029419								
